Price,Mileage,Make,Model,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather,Make_Num,Type_Num
13545.0309,27431,Chevrolet,Cobalt,Sedan,4,2.2,4,0,1,1,3,1
12741.19023,34815,Chevrolet,Cobalt,Sedan,4,2.2,4,0,1,1,3,1
16116.84392,865,Chevrolet,Cobalt,Sedan,4,2.2,4,1,1,1,3,1
16428.57898,9882,Chevrolet,Cobalt,Sedan,4,2.2,4,0,1,1,3,1
15084.8154,14824,Chevrolet,Cobalt,Sedan,4,2.2,4,1,1,1,3,1
15163.16986,17158,Chevrolet,Cobalt,Sedan,4,2.2,4,1,1,1,3,1
14897.04055,18210,Chevrolet,Cobalt,Sedan,4,2.2,4,1,1,1,3,1
14508.75009,18910,Chevrolet,Cobalt,Sedan,4,2.2,4,0,1,1,3,1
14418.16529,19818,Chevrolet,Cobalt,Sedan,4,2.2,4,0,1,1,3,1
14191.88228,21181,Chevrolet,Cobalt,Sedan,4,2.2,4,1,1,1,3,1
14401.90693,21527,Chevrolet,Cobalt,Sedan,4,2.2,4,0,1,1,3,1
14175.87908,21627,Chevrolet,Cobalt,Sedan,4,2.2,4,0,1,1,3,1
14429.78964,6114,Chevrolet,Cobalt,Sedan,4,2.2,4,1,1,1,3,1
14696.02899,6709,Chevrolet,Cobalt,Sedan,4,2.2,4,1,1,1,3,1
14582.76912,7115,Chevrolet,Cobalt,Sedan,4,2.2,4,1,1,1,3,1
14194.8236,9561,Chevrolet,Cobalt,Sedan,4,2.2,4,0,1,1,3,1
14072.13523,15233,Chevrolet,Cobalt,Sedan,4,2.2,4,0,1,1,3,1
13994.90646,17270,Chevrolet,Cobalt,Sedan,4,2.2,4,0,1,1,3,1
13830.24902,17594,Chevrolet,Cobalt,Sedan,4,2.2,4,0,1,1,3,1
13159.82154,22740,Chevrolet,Cobalt,Sedan,4,2.2,4,1,1,1,3,1
12495.97075,26204,Chevrolet,Cobalt,Sedan,4,2.2,4,0,1,1,3,1
12678.85397,28683,Chevrolet,Cobalt,Sedan,4,2.2,4,0,1,1,3,1
46732.60603,3625,Chevrolet,Corvette,Convertible,8,6,2,1,1,1,3,2
47065.20991,5239,Chevrolet,Corvette,Convertible,8,6,2,1,1,1,3,2
44749.68679,12115,Chevrolet,Corvette,Convertible,8,6,2,1,0,1,3,2
42773.02839,14546,Chevrolet,Corvette,Convertible,8,6,2,1,1,1,3,2
41371.37927,20000,Chevrolet,Corvette,Convertible,8,6,2,1,0,1,3,2
39547.5879,23826,Chevrolet,Corvette,Convertible,8,6,2,1,1,1,3,2
39691.7274,25169,Chevrolet,Corvette,Convertible,8,6,2,1,1,1,3,2
38824.86909,25960,Chevrolet,Corvette,Convertible,8,6,2,1,0,1,3,2
36970.89805,30502,Chevrolet,Corvette,Convertible,8,6,2,1,1,1,3,2
37288.93674,32039,Chevrolet,Corvette,Convertible,8,6,2,1,1,1,3,2
39875.85426,7054,Chevrolet,Corvette,Coupe,8,6,2,1,0,1,3,4
39713.66792,8967,Chevrolet,Corvette,Coupe,8,6,2,1,1,1,3,4
38990.60733,9410,Chevrolet,Corvette,Coupe,8,6,2,1,1,1,3,4
39092.18992,10717,Chevrolet,Corvette,Coupe,8,6,2,1,1,1,3,4
39365.88324,11619,Chevrolet,Corvette,Coupe,8,6,2,1,1,1,3,4
35261.43643,21350,Chevrolet,Corvette,Coupe,8,6,2,1,1,1,3,4
35575.41705,22740,Chevrolet,Corvette,Coupe,8,6,2,1,0,1,3,4
34297.30535,24259,Chevrolet,Corvette,Coupe,8,6,2,1,0,1,3,4
34739.21496,25747,Chevrolet,Corvette,Coupe,8,6,2,1,0,1,3,4
31186.74146,34191,Chevrolet,Corvette,Coupe,8,6,2,1,0,1,3,4
21757.04951,1853,Chevrolet,Impala,Sedan,6,3.8,4,1,0,0,3,1
19528.10043,14115,Chevrolet,Impala,Sedan,6,3.8,4,1,1,0,3,1
19075.67875,18198,Chevrolet,Impala,Sedan,6,3.8,4,1,0,1,3,1
19409.75261,18795,Chevrolet,Impala,Sedan,6,3.8,4,1,1,1,3,1
18527.20897,19874,Chevrolet,Impala,Sedan,6,3.8,4,1,1,0,3,1
18912.9816,21512,Chevrolet,Impala,Sedan,6,3.8,4,1,1,0,3,1
17839.80077,25453,Chevrolet,Impala,Sedan,6,3.8,4,1,0,1,3,1
17789.34673,26980,Chevrolet,Impala,Sedan,6,3.8,4,1,1,0,3,1
17294.181,29368,Chevrolet,Impala,Sedan,6,3.8,4,1,1,0,3,1
18083.3963,29420,Chevrolet,Impala,Sedan,6,3.8,4,1,1,1,3,1
20021.19521,1787,Chevrolet,Impala,Sedan,6,3.8,4,1,0,0,3,1
18835.18976,8211,Chevrolet,Impala,Sedan,6,3.8,4,1,0,1,3,1
18727.50838,14054,Chevrolet,Impala,Sedan,6,3.8,4,1,1,1,3,1
16805.05739,19498,Chevrolet,Impala,Sedan,6,3.8,4,1,0,0,3,1
17154.57646,21567,Chevrolet,Impala,Sedan,6,3.8,4,1,0,1,3,1
16644.08787,22383,Chevrolet,Impala,Sedan,6,3.8,4,1,1,1,3,1
15951.81117,26070,Chevrolet,Impala,Sedan,6,3.8,4,1,1,1,3,1
16508.59069,27460,Chevrolet,Impala,Sedan,6,3.8,4,1,1,1,3,1
15832.51835,31202,Chevrolet,Impala,Sedan,6,3.8,4,1,1,1,3,1
15554.28313,33357,Chevrolet,Impala,Sedan,6,3.8,4,1,1,1,3,1
25948.96259,636,Chevrolet,Impala,Sedan,6,3.8,4,1,0,0,3,1
27714.05025,5379,Chevrolet,Impala,Sedan,6,3.8,4,1,1,0,3,1
25097.47325,14461,Chevrolet,Impala,Sedan,6,3.8,4,1,1,1,3,1
24809.04232,16111,Chevrolet,Impala,Sedan,6,3.8,4,1,0,0,3,1
23345.32907,22964,Chevrolet,Impala,Sedan,6,3.8,4,1,1,1,3,1
22894.43868,26272,Chevrolet,Impala,Sedan,6,3.8,4,1,1,1,3,1
22064.29219,27384,Chevrolet,Impala,Sedan,6,3.8,4,1,1,1,3,1
23151.54614,27940,Chevrolet,Impala,Sedan,6,3.8,4,1,0,0,3,1
22120.75776,28242,Chevrolet,Impala,Sedan,6,3.8,4,1,1,1,3,1
20294.57682,33892,Chevrolet,Impala,Sedan,6,3.8,4,1,0,0,3,1
18957.89004,5936,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
18950.90698,8687,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
17891.63378,17020,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
17801.22953,19386,Chevrolet,Malibu,Hatchback,6,3.5,4,1,1,1,3,3
16723.99388,19740,Chevrolet,Malibu,Hatchback,6,3.5,4,1,1,1,3,3
16744.03025,21829,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
16825.19088,23460,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
16543.98014,24583,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
16143.95729,26532,Chevrolet,Malibu,Hatchback,6,3.5,4,1,1,1,3,3
14914.20128,33906,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
19164.61063,1480,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
18800.9589,7961,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
17458.22153,15144,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
17158.922,21417,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
16472.89765,21675,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
16993.78033,23621,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
16300.46524,25697,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
15623.20027,27476,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
15138.40082,32462,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
15233.15987,32535,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
19471.97485,6608,Chevrolet,Malibu,Hatchback,6,3.5,4,1,1,1,3,3
18009.84603,15190,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
18273.00613,16335,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
18311.7563,17441,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
17553.75368,18451,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
18004.87041,18771,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
17663.22495,19490,Chevrolet,Malibu,Hatchback,6,3.5,4,1,1,1,3,3
17115.12203,24461,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
16988.30306,24905,Chevrolet,Malibu,Hatchback,6,3.5,4,1,1,1,3,3
16803.12275,25874,Chevrolet,Malibu,Hatchback,6,3.5,4,1,1,1,3,3
19446.88294,932,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
17119.45757,18277,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
17316.0966,19593,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
16860.87078,19883,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
17312.90715,21420,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
16403.25363,23133,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
16536.74388,24218,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
16341.8041,25394,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
16713.98469,26328,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
16295.21144,28239,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
18974.92203,5632,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
18324.83193,7397,Chevrolet,Malibu,Hatchback,6,3.5,4,1,1,1,3,3
19581.23141,7645,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
18169.37548,14754,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
17986.22409,17488,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
17173.94232,18721,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
16456.97464,20200,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
16267.09489,21452,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
16860.09433,22841,Chevrolet,Malibu,Hatchback,6,3.5,4,1,1,1,3,3
16027.28649,22889,Chevrolet,Malibu,Hatchback,6,3.5,4,0,1,1,3,3
17089.91883,8732,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
17463.04608,11393,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
17218.68575,14579,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
17162.47826,15903,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
16507.07027,17451,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
16752.5144,18562,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
16646.7708,20154,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
15623.91976,21272,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
15664.6249,25787,Chevrolet,Malibu,Sedan,6,3.5,4,1,1,1,3,1
15680.86443,25956,Chevrolet,Malibu,Sedan,6,3.5,4,0,1,1,3,1
18800.0931,5827,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,0,0,3,4
18910.80429,8345,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,0,1,3,4
19177.41206,10414,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,0,3,4
18040.14401,11647,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,0,1,3,4
17685.20099,15898,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,0,0,3,4
17515.39759,18602,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,0,0,3,4
16357.99232,23491,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,0,3,4
16345.94375,25931,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,0,3,4
15797.19576,26700,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,0,3,4
15503.5088,33345,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,0,0,3,4
21745.02944,7065,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,0,3,4
21725.01075,13457,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,0,3,4
22384.11869,14788,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,1,3,4
20537.14172,16950,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,0,0,3,4
21233.91136,17337,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,1,3,4
20676.16551,18021,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,0,1,3,4
20839.14997,22152,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,1,3,4
20017.96843,22729,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,0,0,3,4
18876.87065,27218,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,0,3,4
17586.92858,39049,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,0,1,3,4
23573.822,12466,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,0,3,4
23527.7285,14948,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,0,3,4
22113.62802,21992,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,0,3,4
22470.35843,22626,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,0,3,4
20619.11401,24067,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,0,0,3,4
20047.95136,24665,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,0,3,4
21525.33901,25020,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,1,3,4
20382.15031,25240,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,1,3,4
21020.83678,25550,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,1,3,4
20221.80881,26223,Chevrolet,Monte Carlo,Coupe,6,3.8,2,1,1,1,3,4
25452.47385,11892,Pontiac,Bonneville,Sedan,8,4.6,4,1,0,1,4,1
23449.30633,17273,Pontiac,Bonneville,Sedan,8,4.6,4,1,0,1,4,1
23578.16486,19148,Pontiac,Bonneville,Sedan,8,4.6,4,1,0,1,4,1
22525.26972,19521,Pontiac,Bonneville,Sedan,8,4.6,4,1,1,1,4,1
21982.64771,20472,Pontiac,Bonneville,Sedan,8,4.6,4,1,1,1,4,1
22231.56315,21929,Pontiac,Bonneville,Sedan,8,4.6,4,1,1,1,4,1
22189.11597,25651,Pontiac,Bonneville,Sedan,8,4.6,4,1,0,1,4,1
21765.06658,25794,Pontiac,Bonneville,Sedan,8,4.6,4,1,0,1,4,1
21403.75642,27168,Pontiac,Bonneville,Sedan,8,4.6,4,1,0,1,4,1
21200.69021,31197,Pontiac,Bonneville,Sedan,8,4.6,4,1,1,1,4,1
19682.03501,11554,Pontiac,Bonneville,Sedan,6,3.8,4,1,0,1,4,1
18678.41412,16496,Pontiac,Bonneville,Sedan,6,3.8,4,1,1,0,4,1
20318.89097,17583,Pontiac,Bonneville,Sedan,6,3.8,4,1,1,0,4,1
20127.04418,18419,Pontiac,Bonneville,Sedan,6,3.8,4,1,1,1,4,1
19751.04143,20510,Pontiac,Bonneville,Sedan,6,3.8,4,1,0,1,4,1
17844.73077,21121,Pontiac,Bonneville,Sedan,6,3.8,4,1,1,0,4,1
18856.01869,22423,Pontiac,Bonneville,Sedan,6,3.8,4,1,1,0,4,1
18566.0707,24747,Pontiac,Bonneville,Sedan,6,3.8,4,1,1,1,4,1
18063.00491,27574,Pontiac,Bonneville,Sedan,6,3.8,4,1,0,0,4,1
17768.05951,28385,Pontiac,Bonneville,Sedan,6,3.8,4,1,1,1,4,1
23197.43679,2295,Pontiac,Bonneville,Sedan,6,3.8,4,1,1,1,4,1
23102.02237,5653,Pontiac,Bonneville,Sedan,6,3.8,4,1,0,0,4,1
22460.53,8928,Pontiac,Bonneville,Sedan,6,3.8,4,1,0,1,4,1
21607.77257,11069,Pontiac,Bonneville,Sedan,6,3.8,4,1,0,1,4,1
22004.93044,15516,Pontiac,Bonneville,Sedan,6,3.8,4,1,1,1,4,1
20830.9943,19419,Pontiac,Bonneville,Sedan,6,3.8,4,1,1,0,4,1
20109.90412,22891,Pontiac,Bonneville,Sedan,6,3.8,4,1,1,1,4,1
19116.13109,26252,Pontiac,Bonneville,Sedan,6,3.8,4,1,0,1,4,1
19689.74084,27077,Pontiac,Bonneville,Sedan,6,3.8,4,1,1,0,4,1
19338.376,27966,Pontiac,Bonneville,Sedan,6,3.8,4,1,0,1,4,1
21903.32262,4537,Pontiac,G6,Sedan,6,3.5,4,1,1,0,4,1
22736.83447,5690,Pontiac,G6,Sedan,6,3.5,4,1,1,1,4,1
22104.97357,9049,Pontiac,G6,Sedan,6,3.5,4,1,1,1,4,1
22311.04951,11221,Pontiac,G6,Sedan,6,3.5,4,1,1,1,4,1
21875.09763,12313,Pontiac,G6,Sedan,6,3.5,4,1,0,1,4,1
20627.66169,20770,Pontiac,G6,Sedan,6,3.5,4,1,1,1,4,1
19540.24479,22628,Pontiac,G6,Sedan,6,3.5,4,1,1,0,4,1
19204.80934,26477,Pontiac,G6,Sedan,6,3.5,4,1,0,1,4,1
18158.08313,28354,Pontiac,G6,Sedan,6,3.5,4,1,0,0,4,1
18529.34212,30063,Pontiac,G6,Sedan,6,3.5,4,1,0,1,4,1
21383.06716,7287,Pontiac,G6,Sedan,6,3.5,4,1,1,1,4,1
20452.66947,10338,Pontiac,G6,Sedan,6,3.5,4,1,0,0,4,1
20677.59382,11204,Pontiac,G6,Sedan,6,3.5,4,1,1,0,4,1
19294.7875,19539,Pontiac,G6,Sedan,6,3.5,4,1,0,0,4,1
18548.97859,20870,Pontiac,G6,Sedan,6,3.5,4,1,0,0,4,1
18042.22107,21702,Pontiac,G6,Sedan,6,3.5,4,1,0,0,4,1
18620.87137,25516,Pontiac,G6,Sedan,6,3.5,4,1,0,1,4,1
17023.93687,30404,Pontiac,G6,Sedan,6,3.5,4,1,0,0,4,1
16216.98071,35624,Pontiac,G6,Sedan,6,3.5,4,1,1,0,4,1
15792.83144,41566,Pontiac,G6,Sedan,6,3.5,4,1,1,1,4,1
17360.81064,881,Pontiac,Grand Am,Coupe,6,3.4,2,0,1,1,4,4
17675.83749,5131,Pontiac,Grand Am,Coupe,6,3.4,2,0,1,1,4,4
17141.94116,6761,Pontiac,Grand Am,Coupe,6,3.4,2,1,1,1,4,4
17202.83406,9380,Pontiac,Grand Am,Coupe,6,3.4,2,0,1,1,4,4
16792.67953,12071,Pontiac,Grand Am,Coupe,6,3.4,2,1,1,1,4,4
15595.88413,18315,Pontiac,Grand Am,Coupe,6,3.4,2,0,1,1,4,4
15253.86857,20917,Pontiac,Grand Am,Coupe,6,3.4,2,1,1,1,4,4
15594.80684,22414,Pontiac,Grand Am,Coupe,6,3.4,2,0,1,1,4,4
15059.13408,22641,Pontiac,Grand Am,Coupe,6,3.4,2,1,1,1,4,4
14703.13687,23335,Pontiac,Grand Am,Coupe,6,3.4,2,0,1,1,4,4
15979.01484,3946,Pontiac,Grand Am,Sedan,4,2.2,4,1,1,1,4,1
16379.853,4188,Pontiac,Grand Am,Sedan,4,2.2,4,1,1,1,4,1
15327.10032,4318,Pontiac,Grand Am,Sedan,4,2.2,4,0,1,1,4,1
15846.01271,5350,Pontiac,Grand Am,Sedan,4,2.2,4,0,1,1,4,1
15604.14582,5788,Pontiac,Grand Am,Sedan,4,2.2,4,1,1,1,4,1
14841.91705,12420,Pontiac,Grand Am,Sedan,4,2.2,4,0,1,1,4,1
15077.17584,13262,Pontiac,Grand Am,Sedan,4,2.2,4,0,1,1,4,1
13961.11164,19602,Pontiac,Grand Am,Sedan,4,2.2,4,0,1,1,4,1
13034.06853,23976,Pontiac,Grand Am,Sedan,4,2.2,4,0,1,1,4,1
13162.85205,24542,Pontiac,Grand Am,Sedan,4,2.2,4,0,1,1,4,1
18254.92277,16554,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,1,4,1
17095.03522,18720,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,0,4,1
17162.87344,20829,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,0,4,1
16391.17171,21304,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,0,4,1
15788.10478,25295,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,0,4,1
16569.14124,25777,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,0,4,1
16997.69374,25830,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,1,4,1
16283.95899,26511,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,1,4,1
15457.17059,29925,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,0,4,1
14963.04562,31471,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,0,4,1
21230.97799,11229,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,0,4,1
22100.39317,12314,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,0,4,1
21300.01945,12772,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,0,4,1
21281.88049,17417,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,1,4,1
19646.71748,21132,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,1,4,1
20173.90633,21211,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,1,4,1
18701.22262,24992,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,0,4,1
19423.16502,25557,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,1,4,1
19956.75841,26028,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,0,4,1
19448.22633,27721,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,1,4,1
19822.11539,1592,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,0,4,1
19567.25929,2189,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,1,4,1
16853.10785,17959,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,0,4,1
16516.95555,20751,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,1,4,1
15979.01484,21974,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,0,4,1
16256.23617,22637,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,0,4,1
15724.25217,23989,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,0,4,1
15967.2454,25598,Pontiac,Grand Prix,Sedan,6,3.8,4,1,0,0,4,1
16041.68559,27800,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,0,4,1
15756.14613,29325,Pontiac,Grand Prix,Sedan,6,3.8,4,1,1,0,4,1
32422.76138,9185,Pontiac,GTO,Coupe,8,5.7,2,1,1,1,4,4
32219.58928,10915,Pontiac,GTO,Coupe,8,5.7,2,1,1,1,4,4
31024.87211,13678,Pontiac,GTO,Coupe,8,5.7,2,1,1,1,4,4
29595.79429,16193,Pontiac,GTO,Coupe,8,5.7,2,1,0,1,4,4
29664.70269,21418,Pontiac,GTO,Coupe,8,5.7,2,1,0,1,4,4
27425.84391,23886,Pontiac,GTO,Coupe,8,5.7,2,1,0,1,4,4
27370.95811,24960,Pontiac,GTO,Coupe,8,5.7,2,1,1,1,4,4
27548.62961,26126,Pontiac,GTO,Coupe,8,5.7,2,1,1,1,4,4
28502.30611,27199,Pontiac,GTO,Coupe,8,5.7,2,1,1,1,4,4
25527.01303,36480,Pontiac,GTO,Coupe,8,5.7,2,1,1,1,4,4
13160.12456,13145,Pontiac,Sunfire,Coupe,4,2.2,2,0,1,1,4,4
12830.09878,17830,Pontiac,Sunfire,Coupe,4,2.2,2,1,1,1,4,4
12828.03098,19081,Pontiac,Sunfire,Coupe,4,2.2,2,1,1,1,4,4
12878.04683,19225,Pontiac,Sunfire,Coupe,4,2.2,2,1,1,1,4,4
12832.46239,20618,Pontiac,Sunfire,Coupe,4,2.2,2,1,1,1,4,4
12464.07346,21891,Pontiac,Sunfire,Coupe,4,2.2,2,1,1,1,4,4
12465.50852,23931,Pontiac,Sunfire,Coupe,4,2.2,2,0,1,1,4,4
12258.85759,24318,Pontiac,Sunfire,Coupe,4,2.2,2,1,1,1,4,4
11903.09775,25285,Pontiac,Sunfire,Coupe,4,2.2,2,0,1,1,4,4
12209.55962,26097,Pontiac,Sunfire,Coupe,4,2.2,2,0,1,1,4,4
16391.92657,18096,Pontiac,Vibe,Wagon,4,1.8,4,1,1,0,4,5
16033.93062,18391,Pontiac,Vibe,Wagon,4,1.8,4,0,1,1,4,5
16106.82722,19465,Pontiac,Vibe,Wagon,4,1.8,4,1,0,0,4,5
16551.21957,19531,Pontiac,Vibe,Wagon,4,1.8,4,1,1,1,4,5
17325.26954,19894,Pontiac,Vibe,Wagon,4,1.8,4,1,0,0,4,5
16078.66549,22779,Pontiac,Vibe,Wagon,4,1.8,4,0,0,1,4,5
15297.83597,23062,Pontiac,Vibe,Wagon,4,1.8,4,0,0,0,4,5
15505.29381,24239,Pontiac,Vibe,Wagon,4,1.8,4,1,0,0,4,5
15174.34661,27887,Pontiac,Vibe,Wagon,4,1.8,4,0,0,0,4,5
14546.88481,33374,Pontiac,Vibe,Wagon,4,1.8,4,0,1,1,4,5
17803.27909,12303,Pontiac,Vibe,Wagon,4,1.8,4,1,1,1,4,5
16353.09652,16078,Pontiac,Vibe,Wagon,4,1.8,4,0,1,0,4,5
15977.91108,17053,Pontiac,Vibe,Wagon,4,1.8,4,0,0,1,4,5
15568.97424,18206,Pontiac,Vibe,Wagon,4,1.8,4,0,0,0,4,5
15589.78048,21307,Pontiac,Vibe,Wagon,4,1.8,4,0,0,0,4,5
15730.04627,21391,Pontiac,Vibe,Wagon,4,1.8,4,0,1,1,4,5
15802.65286,21461,Pontiac,Vibe,Wagon,4,1.8,4,0,0,0,4,5
15086.89959,27438,Pontiac,Vibe,Wagon,4,1.8,4,0,0,1,4,5
14396.27056,31424,Pontiac,Vibe,Wagon,4,1.8,4,0,0,0,4,5
14869.28207,31791,Pontiac,Vibe,Wagon,4,1.8,4,1,1,1,4,5
16927.77976,2973,Pontiac,Vibe,Wagon,4,1.8,4,0,0,0,4,5
17418.06873,4463,Pontiac,Vibe,Wagon,4,1.8,4,1,0,1,4,5
16379.0987,8754,Pontiac,Vibe,Wagon,4,1.8,4,0,1,0,4,5
16706.67407,9150,Pontiac,Vibe,Wagon,4,1.8,4,0,0,0,4,5
17214.32508,12610,Pontiac,Vibe,Wagon,4,1.8,4,1,1,1,4,5
15821.94972,14304,Pontiac,Vibe,Wagon,4,1.8,4,0,0,1,4,5
14398.92269,21688,Pontiac,Vibe,Wagon,4,1.8,4,0,0,0,4,5
15622.1211,23217,Pontiac,Vibe,Wagon,4,1.8,4,1,1,1,4,5
14909.05099,23323,Pontiac,Vibe,Wagon,4,1.8,4,0,1,1,4,5
14853.19901,24270,Pontiac,Vibe,Wagon,4,1.8,4,0,0,0,4,5
35622.1395,10340,SAAB,9_3,Convertible,4,2,2,1,1,0,5,2
34819.29712,12251,SAAB,9_3,Convertible,4,2,2,1,0,0,5,2
34355.00373,17711,SAAB,9_3,Convertible,4,2,2,1,1,0,5,2
32737.08455,19112,SAAB,9_3,Convertible,4,2,2,1,1,1,5,2
33540.53611,20925,SAAB,9_3,Convertible,4,2,2,1,0,1,5,2
31970.54208,21208,SAAB,9_3,Convertible,4,2,2,1,1,0,5,2
